id,ts,title,_yf_slug,website,telephone,address,postal_code,latitude,longitude,email,opening_hours,description,brand,service_product,reviews,average_star
10546,2023-10-11 17:02:44,Morgan Melissa MD PC,/broken-arrow-ok/bpp/morgan-melissa-md-pc-8516475?lid=1001557489362,http://www.drmorgandermatology.com,918-459-7546,"1621 S Eucalyptus Ave, Broken Arrow, OK, 74012",74012,36.037964,-95.84974,,"""Mo-Th 08:00-16:30"",""Fr 08:00-12:00""","Dr. Melissa Morgan M.D. Board Certified Dermatologist. Dermal Fillers, Laser Facial Vein Treatment, Facial Chemical Peels, Laser Hair Removal, Spider Vein Treatment, Adult and Adolescent Acne, Skin Cancer Surgery. Latisse, Botox, Elta Md, Monday Thursday 8:00am to 4:30pm / Friday 8:00am - 12:00pm/ Closed Saturday & Sunday",,Medical Services,,
10862,2023-10-11 19:34:58,Satori Laser,/philadelphia-pa/bpp/satori-laser-536484583,https://www.satorilaser.com,267-324-3333,"1120 Walnut St, Philadelphia, PA, 19107",19107,39.94868,-75.15998,pa-11@satorilaser.com,"""Mo-Fr 09:00-20:00"",""Sa-Su 10:00-19:00""","Best Laser Hair Removal NYC, Manhattan. Satori Laser serves NYC, Manhattan, Long Island, Philadelphia and surrounding areas.",,,,
11131,2023-10-11 23:58:51,NBC Hair Studio Inc.,/cranston-ri/bpp/nbc-hair-studio-inc-12204714?lid=1002109898682,http://www.nbchairstudiori.com,401-944-1256,"1447 Park Ave, Cranston, RI, 02920",02920,41.78331,-71.46296,nsnbc@cox.net,"""We-Fr 09:00-21:00"",""Sa 09:00-16:00""","Welcome! At NBC Hair Studio, our goal is to pamper you from head to toe and to bring out your individual, natural beauty. The experienced and talented staff members at NBC Hair Studio are among the most qualified in the industry. Whether you need a full day of relaxation, a completely new hairstyle or a quick manicure, you'll find it all here. Check out our services and call us to make an appointment today!",,,,
11211,2023-10-12 01:20:43,Image Makers Salon,/columbia-sc/bpp/image-makers-salon-2965240,http://imagemakerssalons.com,803-736-3614,"8810 Farrow Rd, Columbia, SC, 29203",29203,34.10462,-80.954185,,"""Tu-Th 09:00-19:00"",""Fr 09:00-18:00"",""Sa 09:00-15:00""",,,,,
11343,2023-10-12 03:10:54,Elegant Hair & Spa,/sioux-falls-sd/bpp/elegant-hair-spa-10143243,https://m.facebook.com/Elegant-Hair-and-Spa-155730074469614,605-361-7214,"5316 W 26th St, Sioux Falls, SD, 57106",57106,43.529613,-96.79122,mmstarr32@yahoo.com,,,,,,
11408,2023-10-12 04:16:38,Juve Salonspa,/memphis-tn/bpp/juve-salonspa-12879830,https://www.facebook.com/juvesalon,901-683-3944,"620 S Perkins Rd, Memphis, TN, 38117",38117,35.114254,-89.907326,juvesalonspa@att.net,"""Tu-Th 08:00-18:00"",""Fr 08:00-17:00"",""Sa 08:00-15:00""",,,,,
11470,2023-10-12 05:20:44,Premier Electrolysis Clinic,/knoxville-tn/bpp/premier-electrolysis-clinic-475965503?lid=1001978780196,,865-670-7500,"301 S Gallaher View Rd, Knoxville, TN, 37919",37919,35.918613,-84.05926,,"""Mo-Fr 09:00-17:00""",,,Hair Removal,2,5
11491,2023-10-12 05:25:16,LA Medspa,/chattanooga-tn/bpp/la-medspa-460528664?lid=1002101336102,http://ourlaser.com,423-954-1388,"6925 Shallowford Rd, Chattanooga, TN, 37421",37421,35.044277,-85.16033,ourlaser1@gmail.com,"""Mo-Fr 08:00-17:00""","In a society where personal appearance & positive self-image are very important to one’s own personal success and self-esteem, we provide professional services and the latest technology and versatility that will help you attain your aesthetic goals. We recognize that everyone is different. Clients can have different skin types, texture, tissue volume and overall different aesthetic goals. The best outcome is achieved when we consider each individual’s unique needs with the most advanced and safest nonsurgical techniques we have available.",,,,
11646,2023-10-12 06:32:03,Riviera Spa,/dallas-tx/bpp/riviera-spa-4552181,http://www.rivieraspadallas.com,214-521-2112,"4514 Travis St, Dallas, TX, 75205",75205,32.822247,-96.790886,Info@RivieraSpaDallas.com,"""Mo 10:00-19:00"",""Tu-Th 10:00-21:00"",""Fr 10:00-19:00"",""Sa 09:00-19:00"",""Su 11:00-18:00""","Riviera Spa is a day spa like no other in Dallas, Texas. Take your time to learn about us and discover the exceptional facility, amenities, and spa treatments we have to offer. We have selected a team of experts to help you customize ideal programs for you so you can look and feel your absolute best! We offer a multitude of services to completely pamper yourself. Reserve an appointment today!Riviera Spa is a day spa like no other in Dallas, Texas. Take your time to learn about us and discover the exceptional facility, amenities, and spa treatments we have to offer. We have selected a team of experts to help you customize ideal programs for you so you can look and feel your absolute best! We offer a multitude of services to completely pamper yourself. Reserve an appointment today!",,,,
11965,2023-10-12 07:53:27,Bella Luna Aesthetic,/amarillo-tx/bpp/bella-luna-aesthetic-461705801?lid=1001655765425,http://www.bellalunaamarillo.com,806-463-3200,"2483 W Interstate 40, Amarillo, TX, 79109",79109,35.194805,-101.86402,bellalunapsa@sbcglobal.net,"""Tu-Fr 10:00-18:00"",""Sa 10:00-17:00""","An expert skin evaluation is the first step to achieving your goals. We provide our clients with a consultation with a true skincare professional. Our business is taking care of you. We can customize any service to meet your specific preferences. Treatments are given in a quiet, safe and beautiful environment. Bella Luna Day Spa, your personal sanctuary, is not so far away",,"Body Treatments, Spa Packages, Massages, Waxing, Tinting, Skin Care & More, Aesthetic Consultation, Treatment Plans",,
12094,2023-10-12 09:01:31,Eternal Wellness Medspa & Salon,/mcallen-tx/bpp/eternal-wellness-medspa-salon-496671081,http://www.eternalwellnessrgv.com,956-668-0404,"6500 N 10th St Ste B, Mcallen, TX, 78504",78504,26.260921,-98.220085,charonda@eternalwellnessrgv.com,"""Mo 09:00-18:00"",""Tu-Fr 09:00-21:00"",""Sa 09:00-18:00""",,,,,
12274,2023-10-12 10:34:11,Peace Love & Wax,/frisco-tx/bpp/peace-love-wax-506856032,http://peacelovewax.com,972-294-5192,"6801 Warren Parkway., Ste.123, Frisco, TX, 75034",75034,33.10651,-96.82493,info@peacelovewax.com,"""Mo-Fr 09:00-20:00"",""Sa 09:00-17:00""",,,"Facial Services, Body Waxing, Brow Shaping, Shoulders, Bikini Area Waxing, Touchup Add On Services",,
13326,2023-10-12 17:11:30,Bombshell Brazilian Waxing And Beauty Lounge,/richmond-va/bpp/bombshell-brazilian-waxing-and-beauty-lounge-453116959,http://www.ilovebombshell.com,804-342-0051,"10 S Crenshaw Ave, Richmond, VA, 23221",23221,37.55545,-77.48492,scottblackpc@yahoo.com,"""Mo 09:00-19:00"",""Tu-Th 09:00-20:00"",""Fr 09:00-18:00"",""Sa 09:00-16:00""",,,,1,5
13556,2023-10-12 18:29:10,Jean's Electrolysis,/lynchburg-va/bpp/jeans-electrolysis-539451775?lid=1002004405656,,434-237-7640,"7713 Timberlake Rd, Lynchburg, VA, 24502",24502,37.354263,-79.22384,hairtweezer@yahoo.com,"""Mo-Fr 10:00-18:00""","Welcome to Jeans Electrolysis! We have been serving our customers in Lynchburg, VA, since 1990. We provide electrolysis to permanently remove unwanted hair. It is a proven and tested solution performed by both professional electrologist and healthcare providers. Electrolysis is the only hair removal method recognized as permanent by the US Food and Drug Administration (FDA). If you want to feel confident and have a positive and long-lasting change, turn to Jeans Electrolysis. Call us now for more information!",,,,
13563,2023-10-12 18:31:34,Sandpoint Electrolysis,/seattle-wa/bpp/sandpoint-electrolysis-495344363?lid=1000456229270,http://sandpointelectrolysis.com/,206-794-1258,"5101 25th Ave NE Ste A9, Room 28, Seattle, WA, 98105",98105,47.666412,-122.300804,frangofrau@gmail.com,"""Mo-Su""",,,,,
13876,2023-10-12 20:50:12,Federal Way Laser Surgeons,/federal-way-wa/bpp/federal-way-laser-surgeons-463251629,http://www.federalwaylasersurgeons.com,253-941-1144,"34630 11th Ave S Ste 100, Federal Way, WA, 98003",98003,47.290928,-122.32049,lasersurgeons@federalwaylasersurgeons.com,"""Mo 09:00-17:00"",""Tu-Th 09:00-18:00"",""Fr 09:00-17:00""",,,,1,1
13952,2023-10-12 21:16:25,Auburn Skin Care,/auburn-wa/bpp/auburn-skin-care-4909268,http://www.auburnskincare.com,253-333-0485,"3605 Orchard St SE, Auburn, WA, 98092",98092,47.276463,-122.14699,cray63@comcast.net,"""Mo-Fr 09:00-18:00""",,,,,
14139,2023-10-12 22:20:27,Electrolysis For You,/mount-pleasant-wi/bpp/electrolysis-for-you-470269568?lid=1002105051366,,262-884-0911,"6216 Washington Ave, Mount Pleasant, WI, 53406",53406,42.719414,-87.85588,mplantamura@wi.rr.com,"""Mo-Fr 09:00-17:00""",Electrolysis for You is located at the Chiropractic Care Center located in Racine offering electrolysis hair removal services. Free consultations are available so clients can come in and learn about the electrolysis process and ask any questions they might have. Customers can expect a relaxing and comfortable atmosphere and friendly service.,,,,
14308,2023-10-12 23:03:17,Baker Sara Electrolysis,/birmingham-al/bpp/baker-sara-electrolysis-10038768?lid=1001616285488,http://sarabakerelectrolysis.com,205-414-1194,"3507 Old Montgomery Hwy, Birmingham, AL, 35209",35209,33.470684,-86.78189,,,,,,,
15106,2023-10-13 02:41:44,Elegance Hair & Nail Studio,/hoover-al/bpp/elegance-hair-nail-studio-470376902,,205-991-8234,"2633 Valleydale Rd Ste 100, Hoover, AL, 35244",35244,33.381893,-86.7429,,"""Tu-Sa 09:00-17:00""",,,,,
15390,2023-10-13 03:51:34,London Electrolysis Clinic,/montgomery-al/bpp/london-electrolysis-clinic-9977458,,334-277-4242,"1425 I85 Pkwy, Montgomery, AL, 36106",36106,32.359455,-86.23469,london.clinic@yahoo.com,,"London Electrolysis Clinic is locally owned and operated by Bonnie London, who has been in business, since 1981 and is a certified clinical electrologist. Electrolysis is cost effective permanent hair removal that is medically approved and referred by physicians. Post laser regrowth can be removed permanently with electrolysis and treating all hair colors and all skin types. Electrolysis is a permanent and safe hair removal treatment that is approved by the FDA. At the London Electrolysis Clinic we offer professional and permanent hair removal in a safe and sanitary environmen. tCall today to schedule an appointment, 277-4242. Located at 1425 I-85 Pkwy, the corner of Carmichael Road @ Trinity Blvd.",,Permanent Hair Removal,,
15413,2023-10-13 03:55:21,Ellen Dutton,/montgomery-al/bpp/ellen-dutton-480763969,http://www.montgomeryelectrolysis.com,334-399-9310,"8448 Crossland Loop Ste 162, Montgomery, AL, 36117",36117,32.33936,-86.16579,,"""Mo-Sa 08:00-17:00""",Ellen Dutton provides Permanent Hair Removal and Temporary Hair Removal Services to the Montgomery Alabama Region. Ellen specializes in Electrolysis Hair Removal and Body Sugaring Hair Removal Services. Ellen has over 10 years experience and provides free consultations prior to any treatment.,,Hair Removal Electrolysis Body Sugaring Body Waxing Brazilian Waxing Bikini Line Waxing Facial Hair Removal Back Hair Removal Chest Hair Removal Hair Removal for Men Unwanted Hair Solutions Free Consultations,,
16423,2023-10-13 10:20:35,Electrolysis Advantage,/daphne-al/bpp/electrolysis-advantage-8462873,http://www.electrolysisadvantage.com,251-622-5442,"30723 Ember Ln, Daphne, AL, 36527",36527,30.67253,-87.892204,Info@ElectrolysisAdvantage.com,,,,,,
16715,2023-10-13 11:50:31,Advanced Laser Concepts,/billerica-ma/bpp/advanced-laser-concepts-10758906,http://advancedlaserconcepts.com,978-663-7400,"412 Boston Rd, Billerica, MA, 01821",01821,42.55987,-71.26902,john@advancedlaserprinter.com,"""Tu 16:00-21:00"",""Th 16:00-21:00"",""Fr 08:00-13:00"",""Sa 08:00-15:00""",,,,2,5
16719,2023-10-13 11:51:09,Virginia L Sugden,/north-billerica-ma/bpp/virginia-l-sugden-469789000,https://www.vlselectrology.com,978-663-6070,"330 Boston Rd Ste 13, North Billerica, MA, 01862",01862,42.569115,-71.27553,,"""Mo-Sa 09:00-20:00""",,,,,
17093,2023-10-13 14:19:48,Hashem Hiam Elctrylysis,/methuen-ma/bpp/hashem-hiam-elctrylysis-462668242,,978-682-6867,"318 Broadway, Methuen, MA, 01844",01844,42.729733,-71.18954,,"""Mo-Fr 09:00-17:00""",,,,,
17161,2023-10-13 14:33:02,Andover Hair Removal Center,/andover-ma/bpp/andover-hair-removal-center-467715531?lid=1002068967040,http://andoverhairremoval.com,978-475-6089,"13 Main St #3, Andover, MA, 01810",01810,42.656326,-71.1406,ra.peterson@icloud.com,"""Mo-Fr 00:00-12:00""","Permanent hair removal for your face and body has never been easier. Andover Hair Removal Center offers the latest technology to permanently remove hair for all ages, skin tones and genders. Our professional and accredited staff offers informative consultations to help you. We specialize in permanently shaping eyebrows, and also removing hair from : face, upper lip and chin, arms and underarms, abdomen, bikini lines, legs and thighs, fingers and toes, ears and glabellas (between eyebrows). Owner, Rachel Peterson is licensed and a member of the American Electrology Association and the Massachusetts Association of Electrologists. She is also a licensed instructor for the State of Massachusetts. Stop by or call today for more information or to set up a consultation.",,,,
17731,2023-10-13 17:48:45,Delicate Electrolysis,/groton-ma/bpp/delicate-electrolysis-4744636,http://www.delicate-electrolysis.com,978-448-9898,"15 Longley Rd, Groton, MA, 01450",01450,42.620956,-71.56948,sharon@delicateelectrolysis.com,"""Mo 14:00-20:00"",""Tu 09:00-20:00"",""Th 09:00-20:00""",,,,29,5
17741,2023-10-13 17:52:40,Stephanie Cogliano Laser,/north-reading-ma/bpp/stephanie-cogliano-laser-7394685,http://www.laserandelectrology.com,978-664-3404,"280 Main St Ste 203, North Reading, MA, 01864",01864,42.59319,-71.118706,,"""Mo 08:30-17:00"",""Tu 10:00-18:00"",""Th 10:00-19:00"",""Fr 08:30-17:00"",""Sa 07:00-13:00""",,,,,
17750,2023-10-13 17:55:02,Keating Debra Electrolysis,/north-reading-ma/bpp/keating-debra-electrolysis-469940443,,978-273-2372,"286 Park St Unit 4, North Reading, MA, 01864",01864,42.571842,-71.100975,,"""Tu-Sa 10:00-20:00""",,,,,
17770,2023-10-13 18:10:33,Laser Image,/methuen-ma/bpp/laser-image-12297359,http://www.laserhairma.com/contact-us,978-685-2737,"181 Swan St, Methuen, MA, 01844",01844,42.726116,-71.15058,info@laserimageskincare.com,"""Mo-Tu 09:00-17:00"",""Th-Fr 12:00-20:00"",""Sa 09:00-17:00""","Laser Image is located at 181 Swan Street in Methuen, MA. We have been in business since 2002, helping both men and women improve their appearance. There is no longer reason to live with skin imperfections and unwanted hair. Our lasers are purchased from Cutera, Candella, Palomar, and Syneron which are all rated top companies for laser equipment. All of our treatments typically take between 5 to 30 minutes and can be done during a lunch hour. Many clients report procedures as being mild, with little to no pain or side effects. Our well-trained staff of medical aesthetic technicians consults with our medical director and plastic surgeon, Dr. Stephen J. Scully, for all medical treatments.",,"Laser Hair Removal, Waxing, Electrolysis, Microdermabrasion, Facials & Peels",,
17845,2023-10-13 18:55:33,New Image Laser Hair Removal,/reading-ma/bpp/new-image-laser-hair-removal-16304005,http://www.newimagelaserhairremoval.com,781-942-2930,"22 Woburn St, Reading, MA, 01867",01867,42.52478,-71.10406,info@newimagelaserhairremoval.com,"""Mo-Fr 09:00-19:00"",""Sa 09:00-15:00""",,,,,
17926,2023-10-13 19:26:48,Enhanced Image Electrolysis,/hudson-nh/bpp/enhanced-image-electrolysis-1314858,http://www.enhancedimageelectrolysis.com,603-882-1212,"188 Central St Ste B, Hudson, NH, 03051",03051,42.767532,-71.41536,Courtney@EnhancedImageElectrolysis.com,"""Mo-Fr 08:00-20:00"",""Sa 08:00-12:00"",""Su 08:00-11:00""",,,,32,5
17929,2023-10-13 19:27:28,Merrimack Valley Electrology,/hudson-nh/bpp/merrimack-valley-electrology-11062609,,603-886-2727,"27 Derry St Apt B, Hudson, NH, 03051",03051,42.768097,-71.44021,,"""Mo-Fr 07:00-19:00"",""Sa 09:00-12:00"",""Su 09:00-17:00""",,,,,
17997,2023-10-13 19:56:08,Winchester Electrology & Laser Center,/winchester-ma/bpp/winchester-electrology-laser-center-7463268,http://www.ihatebodyhair.com,781-729-4122,"831 Main St Ste 3, Winchester, MA, 01890",01890,42.460022,-71.1402,winchesterhairremoval@comcast.net,"""Mo 09:00-17:00"",""Tu-Th 09:00-19:00"",""Fr-Sa 09:00-15:00""",,,,,
18015,2023-10-13 20:01:28,Tuscaloosa MedSpa,/tuscaloosa-al/bpp/tuscaloosa-medspa-527333191,http://www.tuscaloosamedspa.com,205-553-1500,"1718 Veterans Memorial Pkwy Ste C, Tuscaloosa, AL, 35404",35404,33.19761,-87.514565,info@tuscaloosaweightloss.com,"""Mo-Fr 10:00-18:00""",,,Medical Services,16,3.5
18042,2023-10-13 20:10:49,Naz Kupelian Salon,/lexington-ma/bpp/naz-kupelian-salon-930649,http://www.nazkupeliansalon.com,781-676-7791,"311 Woburn St, Lexington, MA, 02420",02420,42.4488,-71.20019,info@imageunlimited-boston.com,"""Mo 09:00-18:00"",""Tu 09:00-19:00"",""We 09:00-18:00"",""Th 09:00-19:00"",""Fr 09:00-18:00"",""Sa 09:00-16:00""",,,,,
18044,2023-10-13 20:16:58,Wendyo Salon,/acton-ma/bpp/wendyo-salon-459604922,http://www.wendyosalon.com,978-263-5442,"572 Massachusetts Ave, Acton, MA, 01720",01720,42.475983,-71.47331,wendyosalon@gmail.com,"""Tu-Fr 08:30-19:00"",""Sa 09:00-17:00""",,,,,
